DS-2CD2046G2-I(2.8MM);	104,88;	10;	2021@11@05
DS-2CD2047G1-L(2.8MM);	101;	0;	2022@01@23
DS-2CD2083G0-I(2.8MM);	94;	0;	2021@11@05
DS-2CD2086G2-I(2.8MM);	100;	3;	2021@11@05
DS-2CD2086G2-IU(2.8MM);	165,08;	0;	2022@02@15
DS-2CD2125FWD-I(2.8MM)BLK;	85,08;	0;	2021@11@05
DS-2CD2125G0-IMS(2.8MM);	138,48;	2;	2021@11@22
DS-2CD2126G2-I(2.8MM);	85;	1;	2021@11@05
DS-2CD2143G0-I(4MM);	72,08;	5;	2022@01@22
DS-2CD2143G0-I(BLACK)(2.8MM);	72,08;	0;	2021@11@05
DS-2CD2143G0-IS(2.8MM);	92,88;	18;	2022@01@17
DS-2CD2145FWD-I(2.8MM)BLK;	91,04;	1;	2021@11@05
DS-2CD2146G2-I(2.8MM);	106,28;	6;	2021@12@01
DS-2CD2146G2-ISU(2.8MM);	114,28;	0;	2021@11@23
DS-2CD2183G0-I(2.8MM);	94,08;	0;	2021@11@05
DS-2CD2185FWD-I(2.8MM)BLK;	126,08;	0;	2021@11@05
DS-2CD2326G2-I(2.8MM);	90;	4;	2022@02@21
DS-2CD2345G0P-I(1.68MM);	115,3;	4;	2021@11@05
DS-2CD2346G2-I(2.8MM);	104,88;	20;	2021@12@02
DS-2CD2347G1-LU(2.8MM);	116,28;	2;	2021@12@23
DS-2CD2365FWD-I(2.8MM);	113,78;	2;	2022@01@27
DS-2CD2386G2-I(2.8MM);	125,08;	3;	2021@12@18
DS-2CD2543G0-I(2.8MM);	83,08;	10;	2022@02@04
DS-2CD2543G0-IS(2.8MM);	104,18;	0;	2022@02@26
DS-2CD2563G0-IS(2.8MM);	134,78;	1;	2021@11@05
DS-2CD2625FWD-IZS(2.8-12MM);	174,25;	1;	2022@02@13
DS-2CD2643G0-IZS(2.8-12MM);	186,25;	1;	2022@01@27
DS-2CD2645FWD-IZS(2.8-12MM)(B);	209,65;	2;	2022@01@17
DS-2CD2655FWD-IZS(2.8-12MM);	207,35;	3;	2021@12@23
DS-2CD2686G2-IZS(2.8-12MM);	226,15;	0;	2021@12@25
DS-2CD2725FWD-IZS(2.8-12MM);	190,85;	48;	2021@11@05
DS-2CD2725FWD-IZS(2.8-12MM)BLK;	164,08;	1;	2022@01@13
DS-2CD2726G2-IZS(2.8-12MM);	164;	9;	2021@11@05
DS-2CD2745FWD-IZS(2.8-12MM)(B);	224,75;	0;	2021@11@05
DS-2CD2745FWD-IZS(BLK 2.8-12)B;	180,08;	2;	2021@11@05
DS-2CD2746G2-IZS(2.8-12MM);	209,48;	0;	2021@12@02
DS-2CD2783G0-IZS(2.8-12MM);	228,75;	2;	2021@11@05
DS-2CD2786G2-IZS(2.8-12MM);	226,08;	6;	2021@12@02
DS-2CD2D21G0-D@NF(3.7MM);	72;	1;	2021@11@19
DS-2CD2D21G0@M-D@NF(2.8MM);	80,04;	1;	2022@01@06
DS-2CD2T26G1-4I@SL(2.8MM);	89,15;	1;	
DS-2CD2T43G0-I5(2.8MM);	90,15;	0;	2021@11@26
DS-2CD2T45FWD-I8(4MM);	113,65;	0;	2021@11@05
DS-2CD2T45G0P-I(1.68MM);	130,9;	0;	2021@10@30
DS-2CD2T85FWD-I8(B)(4MM);	173,15;	1;	2021@12@20
DS-2CD2T86G2-4I(2.8MM);	150,08;	5;	2021@11@05
DS-2CD2T86G2-4I(4MM);	150,08;	0;	2021@11@05
DS-2CD4A26FWD-IZHS@P(8-32MM);	479,25;	3;	2022@01@11
DS-2CD4A26FWD-IZS@P(2.8-12MM);	435,85;	1;	2022@01@03
DS-2CD5526G0-IZHS(2.8-12MM)(B);	376,15;	1;	2022@02@10
DS-2CD5546G0-IZHS(2.8-12MM)(B);	366,15;	1;	2021@12@28
DS-2CD6365G0E-IVS(1.27MM)(B);	372;	3;	2021@11@05
DS-2CD6365G0E-S@RC(1.27MM);	300,9;	2;	2021@11@20
DS-2CD63C5G0E-IVS(2MM)(B);	422,7;	7;	2021@11@08
DS-2CD63C5G0E-S@RC(2MM);	401,2;	0;	
DS-2CD6425G0-C1;	203,11;	0;	2021@12@28
DS-2CD6825G0@C-IS(2.0MM);	534,94;	1;	2021@11@05
DS-2CD6825G0@C-IVS(2.0MM);	674,94;	0;	2021@12@15
DS-2CD6D24FWD-IZHS(2.8-12MM);	889,52;	1;	2021@12@26
DS-2CD6D54FWD-IZHS(2.8-12MM);	1046,2;	0;	2021@12@11
DS-2CD6D54G1-ZS@RC(2.8-8MM);	854,5;	0;	
DS-2CD7A26G0@P-IZHS(8-32MM);	530,95;	7;	2022@01@04
DS-2CE16D8T-IT3ZE(2.8-12MM);	51,4;	3;	2021@11@05
DS-2CE16D8T-IT3ZF(2.7-13.5MM);	49,7;	0;	2021@11@11
DS-2CE16H8T-IT5F(3.6MM);	41,2;	0;	2021@11@24
DS-2CE16H8T-ITF(2.8MM);	31,04;	0;	2021@11@05
DS-2CE19H8T-AIT3ZF(2.7-13.5MM);	57,8;	2;	2021@11@19
DS-2CE56D8T-AVPIT3ZF(2.7-13.5);	70,4;	0;	2021@11@07
DS-2CE56D8T-IT3ZE(2.8-12MM);	47,6;	0;	2021@12@03
DS-2CE56D8T-VPIT3ZE(2.8-12MM);	56,1;	5;	2021@11@05
DS-2CE56D8T-VPITF(2.8MM);	32,38;	2;	2021@11@05
DS-2CE56H0T-IT3ZF(2.7-13.5MM);	40,8;	0;	2021@11@20
DS-2CE57H8T-VPITF(2.8MM);	35,4;	0;	2021@11@11
DS-2DB4236I-CWX (WE@316L);	2849,7;	0;	
DS-2DE2A204IW-DE3(2.8-12MM)(C);	124,08;	8;	2021@11@19
DS-2DE2A404IW-DE3(2.8-12MM)(C);	143,58;	12;	2021@11@05
DS-2DE2A404IW-DE3@W(2.8-12)(C);	143;	0;	2021@11@24
DS-2DE3204W-DE(B);	179,28;	0;	2021@10@30
DS-2DE3304W-DE;	214,55;	0;	2021@11@05
DS-2DE4225IW-DE(E);	253,15;	3;	2021@11@13
DS-2DE4225W-DE3(B);	281,15;	2;	2022@01@05
DS-2DE4425IW-DE(E);	320,25;	0;	2021@11@14
DS-2DE4A225IW-DE(B);	335,25;	7;	2021@11@16
DS-2DE7232IW-AE(B);	562,1;	1;	2021@11@11
DS-2DF6A436X-AEL;	285;	0;	2021@11@28
DS-2DY9236I-CWX(W@316L);	6982,9;	0;	
DS-2FP2020;	19,4;	1;	2021@11@05
DS-2TD1217-2@V1;	366,08;	1;	2021@11@24
DS-2TD1217-3@V1;	366,08;	0;	2021@11@12
DS-2TD2117-3@V1;	322,08;	0;	
DS-2TD2117-6@V1;	322,08;	0;	
DS-2TD2136-7@VP;	1615,04;	0;	
DS-2TD2137-10@VP;	1556,15;	0;	
DS-2TD2137-15@VP;	1556,15;	0;	
DS-2TD2137-25@VP;	1703,15;	0;	
DS-2TD2137-35@VP;	1997,15;	0;	
DS-2TD2137-7@VP;	1615,15;	0;	
DS-2TD2617-6@V1;	366,08;	0;	2021@11@16
DS-2TD4237-10@V2;	2496,08;	0;	
DS-2TD4237-25@V2;	2643,42;	0;	
DS-2TD8166-100C2F@V2;	14105;	0;	
DS-3E0105P-E(B);	29,44;	1;	2021@11@04
DS-3E0106HP-E;	29,48;	15;	2021@11@05
DS-3E0109P-E@M(B);	53,64;	0;	2021@11@02
DS-3E0310HP-E;	71,94;	5;	2021@11@05
DS-3E0318P-E(B);	170,05;	0;	2022@02@06
DS-3E0318P-E@M(B);	128,44;	0;	2021@11@05
DS-3E0505P-E;	39,4;	0;	2021@11@05
DS-3E0510P-E;	88,1;	0;	2021@11@05
DS-3E0518P-E;	187,01;	1;	2021@12@22
DS-3E1310P-E;	87,25;	2;	2021@11@12
DS-3E2326P;	543,35;	0;	2021@12@11
DS-6701HFHI@V;	144,9;	0;	
DS-6704HUHI;	201;	0;	2021@12@24
DS-6708HUHI-K;	335,6;	0;	2022@01@02
DS-6901UDI;	478,4;	0;	2021@11@27
DS-7204HQHI-K1@B;	50;	2;	2022@02@08
DS-7204HQHI-K1@P(B);	57,8;	0;	
DS-7204HUHI-K1@P;	83,3;	4;	2021@11@26
DS-7208HQHI-K2@P;	119;	0;	2022@01@10
DS-7208HUHI-K2@P;	180,9;	0;	2021@11@05
DS-7216HQHI-K2@P;	180,2;	0;	2021@11@05
DS-7216HUHI-K2(S);	217,3;	0;	2021@11@05
DS-7216HUHI-K2@P;	261,8;	0;	2021@11@26
DS-7332HUHI-K4;	750,8;	0;	2021@11@21
DS-7604NI-K1(B);	68;	0;	2021@11@17
DS-7604NI-K1@4P(B);	101;	7;	2021@11@29
DS-7608NI-I2;	189,1;	3;	2021@11@05
DS-7608NI-I2@8P;	258,4;	5;	2021@11@05
DS-7608NI-K1(B);	75;	0;	2021@11@11
DS-7608NI-K2;	114,6;	0;	2021@11@05
DS-7608NI-K2@8P;	155,4;	20;	2021@11@05
DS-7616NI-I2;	224,4;	2;	2021@10@30
DS-7616NI-I2@16P;	345,1;	0;	2021@11@05
DS-7616NI-K2;	122,4;	13;	2021@11@23
DS-7616NI-K2@16P;	224,8;	0;	2021@10@30
DS-7716NI-I4(B);	362,1;	4;	2021@11@05
DS-7716NI-I4@16P(B);	465,8;	2;	2021@11@12
DS-7716NI-K4;	241,4;	0;	2021@11@12
DS-7716NI-K4@16P;	362,5;	0;	2021@11@12
DS-7732NI-I4(B);	413,5;	2;	2021@11@04
DS-7732NI-I4@16P(B);	552,5;	2;	2022@03@02
DS-7732NI-I4@24P;	603,9;	0;	
DS-7732NI-K4;	275,8;	0;	2021@11@05
DS-7732NI-K4@16P;	413,5;	0;	
DS-96128NI-I16;	2745,5;	1;	2021@11@19
DS-9632NI-I8;	940,1;	3;	2021@11@26
DS-9664NI-I8;	1259,4;	0;	2021@11@23
DS-C10S-HO4T;	2357;	0;	2022@02@23
DS-C10S-S11T;	5058;	0;	2022@02@23
DS-D5024FC;	187,8;	1;	2022@01@04
DS-D5032FC-A;	348,5;	5;	2021@11@21
DS-D5043QE;	341,4;	0;	2021@11@05
DS-D5043UC;	535;	0;	2021@11@28
DS-D5055UL-B;	370;	2;	2021@11@28
DS-D6055FL-B@S;	1777,6;	0;	2021@12@09
DS-D6055FN-B;	960;	0;	2021@12@19
DS-D60C-B;	277;	0;	2021@11@05
DS-DM1940W;	10,8;	0;	2021@11@27
DS-DN4655W@U;	58,7;	0;	
DS-DN46C2M@B;	449,1;	0;	
DS-DN46C2M@F;	164,8;	0;	
DS-DN49B4M@B;	449,1;	0;	
DS-DN49B4M@F;	164,8;	0;	
DS-DN5501W;	119,1;	0;	2021@11@26
DS-DN55B3M@B;	449,1;	0;	
DS-DN55B3M@F;	187,3;	0;	
DS-DN55E4M@B;	449,1;	0;	
DS-DN55E4M@F;	187,3;	0;	
DS-K1107M;	23,5;	0;	2022@06@17
DS-K1107MK;	30,3;	0;	2021@11@26
DS-K1T501SF;	171,4;	0;	2021@12@22
DS-K2801;	80,3;	0;	2021@11@20
DS-K4T108;	25,2;	2;	2021@11@10
DS-K7M102-M;	1,1;	55;	2021@12@14
DS-K7P01;	7,9;	1;	2021@11@05
DS-K7PEB(GREEN);	15,3;	0;	2021@12@15
DS-KAB8103-IMEX;	22,1;	0;	2022@01@11
DS-KAB86;	2,8;	9;	2021@12@23
DS-KAD706-S;	78,2;	0;	2022@01@30
DS-KAW50-1;	59,5;	0;	2022@01@28
DS-KD-ACF1;	22,1;	6;	2021@11@05
DS-KD-ACF2;	30;	10;	2021@11@05
DS-KD-ACF3;	35,7;	3;	2021@11@19
DS-KD-ACW1;	32,3;	0;	2021@11@19
DS-KD-ACW2;	45,3;	2;	2021@11@05
DS-KD-DIS;	79,9;	2;	2021@11@13
DS-KD-IN;	28,9;	4;	2022@01@07
DS-KD-KK;	36,1;	0;	2021@11@12
DS-KD-KP;	77,9;	4;	2021@11@05
DS-KD-M;	48,3;	2;	2021@11@05
DS-KD8003-IME1@EU;	111,2;	5;	2021@11@05
DS-KD8003-IME1@FLUSH@EU;	106;	0;	2021@11@05
DS-KD8003-IME1@SURFACE@EU;	116;	0;	2021@11@05
DS-KD8003-IME2;	106,5;	0;	2021@11@10
DS-KH6320-WTE1@EU;	104,8;	9;	2021@11@04
DS-KH6320-WTE2;	104,8;	2;	2021@11@18
DS-KH8350-WTE1;	177;	1;	2021@11@22
DS-KH8350-WTE1@EU;	202,3;	11;	2021@11@17
DS-KH8520-WTE1@EU;	238;	0;	2021@11@05
DS-KIS602;	302;	0;	2021@11@05
DS-KIS702;	297,5;	0;	2021@11@05
DS-PD1-MC-WWS(H);	18,6;	11;	2021@11@05
DS-PKFE-5;	12,3;	8;	2021@11@05
DS-PSG-WI-868;	24;	2;	2021@12@16
DS-PSG-WO-868;	56;	5;	2022@01@04
DS-PTS-MF;	2,3;	62;	2021@11@05
DS-PWA32-NST;	172,1;	0;	2021@11@05
DSA-12PFG-12-EU;	2,8;	180;	2021@11@05
HCO-6070R;	145,2;	9;	2021@11@26
HIKCENTRAL-ACS-1DOOR;	24;	0;	2021@11@28
HIKCENTRAL-ATTENDANCE-BASE;	563;	0;	2021@11@28
HIKCENTRAL-DP;	28;	0;	2021@11@28
HIKCENTRAL-FACIALRECO-1CAMERA;	114;	0;	2021@11@28
HIKCENTRAL-PR-1USAGE;	13;	0;	2021@11@28
HIKCENTRAL-PR-BASE;	674;	0;	2021@11@28
HIKCENTRAL-RSM-1SITE;	339;	0;	2021@11@28
HIKCENTRAL-RSM-BASE@2SITE;	6729;	0;	2021@11@28
HIKCENTRAL-SMARTWALL-BASE;	1348;	0;	2021@11@28
HIKCENTRAL-VSS-BASE@300CH;	5003;	0;	2021@11@28
HIKCENTRAL-VSS-BASE@64CH;	1357;	0;	2021@11@28
IC  S50;	1,9;	28;	2021@12@21
IDS-7216HQHI-M2@S;	140,5;	0;	
KPL-040F-VI;	11,6;	0;	2021@11@21
NK44W1H-1T(WD);	411,4;	0;	2021@11@26
PNM-9084RQZ;	1304,7;	0;	2021@11@19
PNM-9085RQZ;	1862,9;	1;	2021@11@05
PSTOR-PICTURE STORAGE-BASE;	114;	0;	2021@11@28
PSTOR-VIDEOSTORAGE-BASE@1CH;	13;	0;	2021@11@28
QND-6012R;	125,3;	10;	2021@12@22
QND-6022R;	125,3;	6;	2021@11@04
QND-6032R;	125,3;	10;	2021@11@04
QND-6082R;	219,6;	8;	2021@11@15
QND-7080R;	257,9;	0;	2021@11@03
QND-8011;	167,1;	0;	2021@10@30
QND-8080R;	307;	6;	2021@11@04
QNO-6082R;	238,1;	8;	2021@11@09
QNO-7010R;	152;	0;	2021@12@12
QNO-7080R;	285,3;	13;	2021@12@16
QNO-8080R;	339,8;	1;	2021@11@03
QNV-6012R;	139,3;	0;	2021@11@05
QNV-6082R;	238,1;	13;	2021@11@23
QNV-7080R;	297,05;	0;	2021@12@05
QNV-8080R;	342,6;	6;	2021@11@03
S50+TK4100;	1,4;	21;	2021@11@05
SBO-100B1;	23,9;	0;	2021@11@03
SBO-126B;	27,2;	0;	2021@11@03
SBP-300CM;	20,4;	0;	2021@11@16
SBP-300HM5;	10,5;	4;	2021@12@03
SBP-300WM;	22,1;	0;	2021@11@16
SBP-300WMW1;	26,1;	0;	2021@11@03
SBP-301HM5;	13,4;	0;	2021@11@03
SBP-302PM;	20,6;	0;	2021@11@03
SBP-303HF;	273,1;	0;	2021@11@01
SBP-317HMW;	31,3;	6;	2021@11@26
SBP-390WMW2;	97,2;	0;	2021@12@16
SBP-SCP@SN;	99,7;	0;	
SBV-136B;	15,6;	0;	2021@11@03
SBV-136BW;	15,6;	0;	2021@11@03
SLA-T2480;	114,6;	0;	2021@11@01
SNP-L6233H;	800,8;	0;	2021@11@16
SPE-110A;	128,5;	0;	2021@11@18
SUP- 1 CAMERA@YEAR UPGRADE;	8,9;	0;	2021@11@28
W125603000;	742,3;	0;	2021@12@11
W125605058;	195,5;	9;	2021@11@19
W125608148;	1684,8;	0;	2021@11@28
W125624210;	62,1;	0;	2021@11@17
W125624216;	4,54;	23;	2021@12@05
W125624221;	176,15;	0;	2022@01@05
W125624230;	124,4;	0;	2022@01@27
W125624242;	906,8;	0;	2021@11@18
W125628954;	18,7;	0;	2021@10@30
W125648309;	472;	7;	2021@12@24
W125655977;	113,08;	18;	2021@12@17
W125660785;	563;	0;	2021@11@28
W125662632;	9,6;	6;	2021@11@05
W125662633;	9,6;	6;	2021@11@21
W125664773;	94,04;	1;	2022@01@03
W125664820;	89,1;	1;	2022@02@04
W125664872;	352,08;	0;	2021@11@30
W125664877;	366,08;	0;	2021@11@02
W125664887;	1556,15;	0;	2021@11@06
W125664891;	1997,15;	0;	2021@11@14
W125664897;	5376,01;	0;	2021@11@30
W125664898;	396,15;	0;	2021@11@30
W125664900;	366,15;	0;	2021@11@08
W125664935;	22,54;	0;	2021@11@30
W125664936;	72,14;	2;	2022@03@15
W125664940;	39,44;	4;	2021@10@29
W125664942;	88,18;	0;	2021@11@17
W125664947;	274,35;	0;	2021@11@05
W125664951;	91,98;	1;	2021@11@05
W125664952;	60,6;	0;	2021@11@25
W125664992;	105,6;	0;	2022@02@23
W125664993;	1223,3;	0;	2021@10@30
W125664998;	1187,8;	0;	2022@01@01
W125665018;	154,4;	0;	2021@12@04
W125665024;	227,8;	0;	2022@01@10
W125665040;	17;	0;	2021@11@05
W125665048;	87;	10;	2021@11@10
W125665244;	16,44;	0;	2021@10@29
W125665263;	22,54;	0;	2022@01@13
W125665288;	16,04;	0;	2021@11@05
W125665302;	27,24;	0;	2021@12@28
W125665322;	29,34;	1;	2022@03@20
W125665327;	33;	0;	2021@11@15
W125665330;	32,04;	0;	2021@12@03
W125665396;	96,9;	0;	2021@12@02
W125665404;	1063;	0;	2021@11@28
W125665405;	16;	0;	2021@11@28
W125665408;	101;	0;	2021@11@28
W125665413;	563;	0;	2021@11@28
W125665421;	58;	0;	2021@11@19
W125665423;	565;	0;	2021@11@28
W125665424;	1797;	0;	2021@11@28
W125665425;	227;	0;	2021@11@28
W125665440;	117,7;	2;	2021@10@30
W125687605;	22894;	0;	2021@11@18
W125698192;	1747;	0;	2021@11@06
W125725881;	39,18;	5;	2021@11@05
W125745909;	81,08;	0;	2021@11@05
W125746919;	57,04;	0;	2022@01@13
W125746920;	884,4;	5;	2021@11@26
W125753489;	66,34;	0;	2021@11@05
W125755099;	77,01;	0;	2021@11@12
W125758839;	92;	0;	2021@12@10
W125759431;	137,08;	7;	2021@11@05
W125760389;	368,9;	0;	2021@12@03
W125760741;	8770;	0;	2021@11@20
W125760742;	8770;	0;	2021@11@20
W125760743;	5849;	0;	2021@11@20
W125760744;	5849;	0;	2021@11@20
W125760779;	1714;	0;	2021@11@18
W125769490;	139;	0;	2021@11@25
W125770535;	2536;	0;	2021@11@18
W125770893;	4,1;	0;	2021@11@28
W125781271;	5,5;	8;	2021@11@05
W125782342;	1170,3;	2;	2021@11@19
W125783265;	565;	0;	2021@11@03
W125785145;	815,9;	0;	2021@11@19
W125785148;	1115,9;	2;	2021@11@25
W125785401;	1389;	0;	2021@11@18
W125786882;	108,28;	0;	2022@02@17
W125786891;	5,1;	0;	2021@11@28
W125787722;	55;	20;	2022@02@08
W125787807;	117,4;	6;	2021@11@18
W125798202;	1744;	0;	2021@11@30
W125799821;	193;	0;	2021@11@28
W125801315;	801,8;	0;	2021@11@30
W125804092;	352,6;	0;	2021@11@12
W125804552;	121;	6;	2022@01@01
W125804553;	16;	2;	2021@12@19
W125804571;	113;	17;	2021@12@16
W125804943;	222;	0;	2021@11@18
W125804944;	5299;	0;	2021@11@18
W125804945;	4316;	0;	2021@11@18
W125804946;	3383;	0;	2021@11@18
W125804947;	4231;	0;	2021@11@18
W125804951;	102;	0;	2021@11@18
W125804955;	870;	0;	2021@11@18
W125804956;	73;	0;	2021@11@18
W125804957;	195;	0;	2021@11@18
W125804958;	208;	0;	2021@11@18
W125804959;	44;	0;	2021@11@18
W125804961;	75;	0;	2021@11@18
W125805240;	12708,8;	0;	2021@11@15
W125805241;	5855;	0;	2021@11@15
W125805242;	4099,8;	0;	2021@11@15
W125805246;	1432,4;	0;	2021@12@24
W125805252;	1682,9;	0;	2021@11@17
W125812481;	84;	0;	2021@11@19
W125817263;	8858;	0;	2021@11@18
W125817264;	9033;	0;	2021@11@18
W125817265;	8858;	0;	2021@11@18
W125817266;	9033;	0;	2021@11@11
W125817267;	5999;	0;	2021@11@18
W125817268;	6145;	0;	2021@11@18
W125817269;	5999;	0;	2021@11@18
W125817270;	6145;	0;	2021@11@18
W125818379;	219,3;	0;	2021@12@10
W125818392;	256,7;	0;	2021@10@29
W125821387;	956,52;	0;	2021@12@01
W125821842;	149,7;	3;	2021@10@30
W125826033;	29,2;	7;	2021@11@05
W125826034;	22,1;	4;	2021@11@05
W125826035;	14,9;	0;	2021@10@30
W125826543;	231,2;	0;	2022@01@14
W125828083;	104,9;	0;	2021@11@01
W125828084;	47,9;	9;	2021@11@17
W125828085;	31,6;	0;	2021@10@30
W125828086;	13,6;	0;	2021@10@30
W125828089;	65;	0;	2021@11@11
W125828090;	14,2;	0;	2021@11@26
W125828092;	14,8;	0;	2021@11@18
W125828098;	154;	1;	2021@11@05
W125828099;	219,8;	0;	2021@11@05
W125828104;	2;	0;	2021@11@14
W125828105;	2;	0;	2021@11@15
W125828106;	3660;	1;	2021@11@13
W125836256;	1256,42;	0;	2021@11@05
W125836264;	89,8;	50;	2021@11@09
W125836336;	1,7;	0;	2021@11@05
W125838900;	24,2;	18;	2021@11@18
W125839855;	137;	0;	2021@11@18
W125841764;	179;	0;	2021@11@18
W125841765;	4405;	0;	2021@11@18
W125841766;	187;	0;	2021@11@18
W125841767;	206;	0;	2021@11@18
W125841769;	1512;	0;	2021@11@18
W125841770;	3025;	0;	2021@11@18
W125841775;	1756;	0;	2021@11@18
W125841776;	3511;	0;	2021@11@18
W125841781;	974;	0;	2021@11@18
W125841782;	1948;	0;	2021@11@18
W125841787;	1972;	0;	2021@11@18
W125841788;	3944;	0;	2021@11@18
W125841793;	2686;	0;	2021@11@18
W125841794;	5370;	0;	2021@11@18
W125841799;	1373;	0;	2021@11@18
W125841800;	2746;	0;	2021@11@18
W125841804;	1563;	0;	2021@11@18
W125841805;	3125;	0;	2021@11@18
W125841810;	836;	0;	2021@11@18
W125841811;	1669;	0;	2021@11@18
W125841816;	3427;	0;	2021@11@18
W125841821;	1821;	0;	2021@11@18
W125841822;	3643;	0;	2021@11@18
W125841826;	3723;	0;	2021@11@18
W125841827;	8332;	0;	2021@11@18
W125841828;	7446;	0;	2021@11@18
W125841829;	11169;	0;	2021@11@18
W125841830;	18614;	0;	2021@11@18
W125841831;	15246;	0;	2021@11@18
W125841832;	22869;	0;	2021@11@18
W125841833;	38114;	0;	2021@11@18
W125841834;	16132;	0;	2021@11@18
W125841835;	22337;	0;	2021@11@18
W125841836;	38469;	0;	2021@11@18
W125841837;	19988;	0;	2021@11@18
W125841838;	28763;	0;	2021@11@18
W125841839;	48750;	0;	2021@11@18
W125841840;	14891;	0;	2021@11@18
W125841841;	30491;	0;	2021@11@18
W125841842;	29782;	0;	2021@11@18
W125841843;	38350;	0;	2021@11@18
W125841844;	2571;	0;	2021@11@18
W125841845;	3635;	0;	2021@11@18
W125841846;	2549;	0;	2021@11@18
W125841847;	4432;	0;	2021@11@18
W125841866;	72;	0;	2021@11@18
W125841867;	119;	0;	2021@11@18
W125841868;	119;	0;	2021@11@18
W125841869;	171;	0;	2021@11@18
W125841870;	718;	0;	2021@11@18
W125841871;	570;	0;	2021@11@18
W125841872;	570;	0;	2021@11@18
W125841873;	763;	0;	2021@11@18
W125845471;	101;	4;	2021@12@13
W125845493;	57,5;	2;	2021@11@05
W125845496;	73,8;	1;	2021@12@22
W125845505;	260;	9;	2021@11@28
W125845506;	338;	0;	2021@11@23
W125845510;	374,55;	0;	2021@11@12
W125845515;	365,25;	0;	2021@11@10
W125845516;	487;	0;	2021@11@10
W125845519;	340,25;	0;	2021@11@01
W125845526;	358,35;	0;	2022@02@04
W125845535;	374,65;	0;	2021@11@28
W125845540;	360,65;	0;	2022@01@23
W125845543;	794,02;	0;	2021@11@02
W125845568;	306,15;	0;	2022@01@08
W125845587;	1997,15;	0;	2021@11@20
W125845591;	75,44;	0;	2021@11@05
W125845592;	178,85;	1;	2021@11@05
W125845601;	81,6;	2;	2021@10@30
W125845611;	195;	0;	2021@11@03
W125845671;	511,7;	0;	2021@11@29
W125845673;	498,6;	6;	2021@11@21
W125845679;	36,5;	1;	2021@11@24
W125845735-C1;	119,08;	1;	2021@11@28
W125845779;	565;	0;	2021@11@28
W125845780;	282;	0;	2021@11@28
W125845781;	2,8;	0;	2021@11@28
W125845782;	26;	0;	2021@11@28
W125845783;	49;	0;	2021@11@28
W125845784;	21;	0;	2021@11@28
W125845786;	114;	0;	2021@11@28
W125845787;	37;	0;	2021@11@28
W125845788;	36;	0;	2021@11@28
W125845805;	2210;	0;	2021@11@28
W125845806;	2637;	0;	2021@11@28
W125845807;	11,6;	0;	2021@11@28
W125845808;	14;	0;	2021@11@28
W125846718;	104,04;	0;	2021@11@05
W125846786;	563,4;	0;	2021@11@23
W125846790;	460,7;	0;	2022@01@14
W125847323;	1255,2;	0;	2021@12@09
W125847325;	1847,2;	2;	2021@11@30
W125863585;	843,7;	6;	2021@11@10
W125866239;	75;	0;	2021@11@15
W125866262;	2409,7;	1;	2021@11@13
W125868628;	221;	6;	2021@11@10
W125868630;	221;	0;	2021@11@18
W125869072;	618,8;	0;	2021@11@20
W125870050;	18;	0;	2021@11@12
W125870053;	2128;	0;	2021@11@12
W125871354;	34,6;	0;	2021@12@02
W125872666;	7928,3;	0;	2022@02@23
W125873449;	124;	0;	2021@11@18
W125873450;	627;	0;	2021@11@18
W125873451;	882;	0;	2021@11@18
W125873452;	89;	0;	2021@11@18
W125873453;	133;	0;	2021@11@18
W125873454;	222;	0;	2021@11@18
W125873455;	178;	0;	2021@11@18
W125883863;	2,4;	0;	2021@11@13
W125897642;	934;	0;	2021@12@06
W125897643;	952,6;	6;	2021@12@07
W125897647;	843,7;	6;	2021@11@13
W125909149;	1041;	0;	2021@11@18
W125910870;	82,4;	0;	2021@11@15
W125910871;	146,8;	0;	2021@11@15
W125910872;	194,9;	0;	2021@10@30
W125910875;	422;	0;	2021@10@30
W125913118;	198,3;	0;	2021@11@26
W125916775;	127;	0;	2021@11@12
W125916783;	10,4;	1;	2021@11@18
W125916785;	69,1;	20;	2021@11@18
W125916786;	76;	9;	2021@11@18
W125916787;	24,2;	1;	2021@11@18
W125916789;	117,4;	7;	2021@12@10
W125916790;	89,8;	1;	2021@11@18
W125922132;	1114;	0;	2021@11@18
W125922133;	544;	9;	2021@11@17
W125922134;	765;	76;	2022@02@16
W125922134-C1;	649,9;	1;	2021@11@18
W125922135;	1223;	10;	2022@01@27
W125922136;	865;	58;	2021@11@04
W125922137;	628;	16;	2022@02@14
W125922138;	1485;	0;	2021@10@29
W125922138-C1;	1075;	1;	2021@11@18
W125922139;	782;	11;	2021@12@15
W125922140;	983;	0;	2021@10@29
W125922141;	1045;	24;	2022@01@25
W125922142;	1400;	5;	2021@11@08
W125923339;	115,6;	0;	2021@11@12
W125923721;	6,1;	25;	2021@12@30
W125926874;	27,61;	16;	2021@11@18
W125927051;	40,2;	0;	2021@11@25
W125927061;	124,28;	0;	2021@11@05
W125927067;	166,3;	0;	2021@11@24
W125927069;	174,8;	0;	2022@01@01
W125927070;	174,8;	0;	2022@02@03
W125927095;	198,3;	2;	2021@11@19
W125927127;	2394;	0;	2021@11@28
W125927141;	919,12;	0;	2021@12@28
W125927155;	1850,25;	0;	2022@02@02
W125927196;	1008,8;	1;	2022@01@03
